node_id,Built_Area_area_50m,Rangeland_area_50m,Trees_area_50m,Water_area_50m,Bare_Ground_area_50m,Crops_area_50m,Flooded_Vegetation_area_50m,Built_Area_area_100m,Rangeland_area_100m,Trees_area_100m,Water_area_100m,Bare_Ground_area_100m,Crops_area_100m,Flooded_Vegetation_area_100m,Built_Area_area_200m,Rangeland_area_200m,Trees_area_200m,Water_area_200m,Bare_Ground_area_200m,Crops_area_200m,Flooded_Vegetation_area_200m,Built_Area_area_300m,Rangeland_area_300m,Trees_area_300m,Water_area_300m,Bare_Ground_area_300m,Crops_area_300m,Flooded_Vegetation_area_300m,Built_Area_area_500m,Crops_area_500m,Flooded_Vegetation_area_500m,Rangeland_area_500m,Trees_area_500m,Water_area_500m,Bare_Ground_area_500m,Bare_Ground_area_1000m,Built_Area_area_1000m,Crops_area_1000m,Flooded_Vegetation_area_1000m,Rangeland_area_1000m,Trees_area_1000m,Water_area_1000m,Bare_Ground_area_2000m,Built_Area_area_2000m,Crops_area_2000m,Flooded_Vegetation_area_2000m,Rangeland_area_2000m,Trees_area_2000m,Water_area_2000m,Bare_Ground_area_3000m,Built_Area_area_3000m,Crops_area_3000m,Flooded_Vegetation_area_3000m,Rangeland_area_3000m,Trees_area_3000m,Water_area_3000m,Bare_Ground_area_4000m,Built_Area_area_4000m,Crops_area_4000m,Flooded_Vegetation_area_4000m,Rangeland_area_4000m,Trees_area_4000m,Water_area_4000m,Bare_Ground_area_5000m,Built_Area_area_5000m,Crops_area_5000m,Flooded_Vegetation_area_5000m,Rangeland_area_5000m,Trees_area_5000m,Water_area_5000m,Industrial_area_50m,Industrial_area_100m,Industrial_area_200m,Industrial_area_300m,Industrial_area_500m,Industrial_area_1000m,Industrial_area_2000m,Industrial_area_3000m,Industrial_area_4000m,Industrial_area_5000m,total_AADT_50m,total_AADT_100m,total_AADT_200m,total_AADT_300m,total_AADT_500m,total_AADT_1000m,total_AADT_2000m,total_AADT_3000m,total_AADT_4000m,total_AADT_5000m,total_road_length_50m,total_road_length_100m,total_road_length_200m,total_road_length_300m,total_road_length_500m,total_road_length_1000m,total_road_length_2000m,total_road_length_3000m,total_road_length_4000m,total_road_length_5000m,avg_ndvi_50m,avg_ndvi_100m,avg_ndvi_200m,avg_ndvi_300m,avg_ndvi_500m,avg_ndvi_1000m,avg_ndvi_2000m,avg_ndvi_3000m,avg_ndvi_4000m,avg_ndvi_5000m,avg_pop_dens_50m,avg_pop_dens_100m,avg_pop_dens_200m,avg_pop_dens_300m,avg_pop_dens_500m,avg_pop_dens_1000m,avg_pop_dens_2000m,avg_pop_dens_3000m,avg_pop_dens_4000m,avg_pop_dens_5000m
80,7841.37122647584,0.0,0.0,0.0,0,0,0,31335.994443029012,29.49045318661881,0.0,0.0,0,0,0,124661.38728415428,800.5523376554652,0.0,0.0,0,0,0,281488.811810619,800.5523376554652,0.0,0.0,0,0,0,746616.0690075803,0.0,0.0,800.5523376554652,0.0,36720.50218002488,0,0.0,2417194.204406295,0.0,0.0,43594.394304945294,0.0,675759.9050233237,1072.0710508974364,8082225.344685738,1000.6960831048285,0.0,990709.473381999,6989.762737417385,3464196.624964597,40127.88907550932,17047999.714235697,2636.954140862732,244168.17261599115,2997837.5372219076,81556.20703576674,7814609.968476701,108177.261645438,29185330.377313286,44228.57708555482,525367.3466157367,7748004.184661286,166962.31933614175,12406705.69903678,140097.03965029985,41435757.84476519,815508.7389397857,533072.7657825126,14219481.756622426,829714.0428509217,20440083.513253946,0.0,0.0,0.0,0.0,95.68304736727309,64121.21585557557,501557.90937843366,852674.1743218906,1901781.4778159324,3924640.859575445,0.0,0.0,0.0,0.0,0.0,978200.0,1984200.0,3990200.0,5667800.0,6439800.0,0.0,0.0,1260.0943349397553,2182.365665572128,4721.8374654920835,8195.381940743657,17798.02657857111,28882.634774621227,42538.37272683694,56242.064075631366,0.16900842749428316,0.20873228043017766,0.2296408067609063,0.20978857754921845,0.1718865717899565,0.12078365260311792,0.11712542955862192,0.11601329141521848,0.12465245976229024,0.12642104033115592,329.1,329.1,774.7088514480948,1203.476551339814,1621.1705110640485,2105.375895281998,2904.4434785961444,3421.682174923776,3427.5531939168236,3181.904384065189
81,7841.371226332022,0.0,0.0,0.0,0,0,0,31365.484905355,0.0,0.0,0.0,0,0,0,125461.93962235944,0.0,0.0,0.0,0,0,0,282289.364148979,0.0,0.0,0.0,0,0,0,784137.1226359442,0.0,0.0,0.0,0.0,0.0,0,0.0,3134246.910858127,0.0,0.0,2301.5796891700074,0.0,0.0,0.0,11554228.874861889,0.0,0.0,778980.7281219353,24516.754424723837,188467.93499401494,1801.230209130118,21420335.646561883,3788.89745690725,0.0,2490379.8825295414,40236.17179055024,4272394.332265825,23627.162142792422,33859441.48672278,46931.73130016851,10881.421183172972,6990838.072046581,146822.5350121533,9106236.872489061,303005.6996570972,46376559.50225733,161444.32142837506,519089.99070582434,16553671.903111944,569728.3231179762,13930209.213644065,0.0,0.0,0.0,0.0,0.0,0.0,199406.3531201667,607902.2936735506,909637.2916141141,1649404.1257769065,0.0,0.0,0.0,0.0,256000.0,1410000.0,2784200.0,4560200.0,5413800.0,6665800.0,0.0,0.0,0.0,0.0,1544.2930208332534,7101.389199893628,20181.81342602075,29986.39733853324,42165.754506117555,55882.326033292775,0.15349243664288653,0.13325039738469158,0.16310786073145794,0.17569380097256734,0.1762391905689422,0.1703255248299412,0.17512313403052546,0.14208982417788157,0.14225390289811396,0.1501704165499309,5232.0,5232.0,5232.0,5232.0,5507.626127452391,5640.6248139129775,4948.777615122393,4574.550196233801,4131.186098346648,3575.1961823957454
82,7841.371226272871,0.0,0.0,0.0,0,0,0,27276.82867261007,4088.6562374391456,0.0,0.0,0,0,0,94858.70700271796,30503.164418817785,100.06821513282935,0.0,0,0,0,224287.92579078488,57901.37040016516,100.06821513282935,0.0,0,0,0,625574.1849880486,0.0,0.0,158462.86997134658,100.06821513282935,0.0,0,200.13630358150772,2516765.6198422234,0.0,0.0,543324.833073561,24516.754424723837,51741.157450410414,1801.230209130118,7382193.105164644,36088.91701628016,0.0,2914398.9258971573,31147.875804947354,2180563.8155566086,4002.717244223624,16649205.973016065,100152.06377654834,0.0,4842094.941348398,191904.9970777973,6441576.22325338,74796.80254036238,28369723.06137429,224987.4045227015,0.0,9900673.976697946,1024183.0399905401,10590413.935312971,189204.28958589825,39810583.09901101,652945.4260479951,8305.782030759528,20564394.343602095,2391085.8188609867,14797195.233998591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199696.49354519398,659489.2066398591,2073496.580047127,0.0,0.0,0.0,0.0,0.0,0.0,712000.0,3152600.0,4938200.0,6266200.0,0.0,0.0,0.0,0.0,0.0,0.0,11340.871765859432,29559.41711061303,40248.29810414013,50947.95228686289,0.21124707490674915,0.24114247145558723,0.27460277563744157,0.2409343816832093,0.22176722933932413,0.20560016853441532,0.16863668757852196,0.1482954514015901,0.15771657761061245,0.17063089444731414,4826.6,4826.6,4614.375172151273,4370.50833623592,4129.8874622424055,3999.414582861818,3942.6879167112284,3393.3550792208416,3337.11229235895,3111.5940058517617
96,7841.371226331948,0.0,0.0,0.0,0,0,0,31365.484905447593,0.0,0.0,0.0,0,0,0,125461.93962178529,0.0,0.0,0.0,0,0,0,282289.3641487039,0.0,0.0,0.0,0,0,0,783374.9393381273,0.0,0.0,762.1843733840296,0.0,0.0,0,0.0,3135547.8550790986,0.0,0.0,1000.6354684920398,0.0,0.0,0.0,12436144.893126138,0.0,0.0,108135.42448680794,0.0,1913.6537532617972,67864.73867088852,26537514.227639224,20756.239535129575,28804.20110869602,1108872.270727102,0.0,465124.7151038748,589665.5196321162,40894110.164277785,39981.25922788062,1232533.2850612216,4924613.541583496,393647.88618799264,2110224.5745244017,1245920.3953301776,57700079.94078715,155883.36750402444,2768792.9842900224,9118801.824632604,2019491.1249719749,5404747.738620612,7109.542340632062,21123.144159759537,86549.00780578968,185048.15314892767,444978.309938122,1704974.9806907705,4848963.02750959,7078410.192369426,9390920.405138422,10968953.160883615,0.0,0.0,0.0,0.0,836000.0,836000.0,1632000.0,3278000.0,4907000.0,6708000.0,0.0,0.0,0.0,0.0,2572.0391615188823,7388.810990878254,15702.247945073561,37648.76421924591,66457.71074641474,95105.73680152468,0.07174101105808278,0.07495125880656978,0.07050260583112693,0.07455205145568385,0.08995354413239914,0.08927117908598035,0.10072385915586829,0.11599361992730615,0.12649382044664803,0.1316214950827941,2069.6,2069.6,2069.6,2069.6,2482.2341061092366,4097.525296141459,5006.860343421704,6012.545385844009,5867.493822697661,5564.750984344653
98,7841.3712261545425,0.0,0.0,0.0,0,0,0,31365.484905293953,0.0,0.0,0.0,0,0,0,125461.93962250251,0.0,0.0,0.0,0,0,0,282289.3641490286,0.0,0.0,0.0,0,0,0,784137.1226368991,0.0,0.0,0.0,0.0,0.0,0,0.0,2906473.7611815017,0.0,0.0,48233.08196072992,0.0,181841.66390740196,0.0,9496165.13989957,100.0710954570443,0.0,435894.18234906514,39327.88732491936,2574706.642824994,23164.94806418444,19333301.07338908,100.0710954570443,683.0010790150078,882926.5082538746,39327.88732491936,7949432.322287546,41629.570665504376,32309270.99696634,100.0710954570443,4102.897342443594,1051334.1922297743,60933.12226528738,16717404.784403129,41629.570665504376,48640717.91075901,100.0710954570443,4102.897342443594,1652762.998080385,909236.3176801635,27165156.125125635,0.0,0.0,0.0,0.0,46048.61407328977,423833.1748795282,1284887.0886787425,1413782.582684273,1461801.0362173421,2440715.7299041185,0.0,0.0,0.0,0.0,77400.0,1045400.0,3580600.0,5508800.0,8381600.0,18030600.0,0.0,0.0,0.0,0.0,3016.98191462839,14250.795120812007,39448.35541203222,62601.863532839096,92988.68389049346,144052.93199579985,0.1656994788009817,0.12824334360660847,0.14783969857261728,0.14082069884021792,0.11469579405840234,0.10875067493014871,0.0912827410896839,0.07658409947157997,0.07501166071722952,0.07950963348988241,16364.1,16364.1,16066.494145496936,14283.736539591955,11916.323735931945,9187.967356640554,8378.589000413904,9614.962040050998,9362.49114497009,7867.642932696255
100,7841.371226186103,0.0,0.0,0.0,0,0,0,31365.484905495297,0.0,0.0,0.0,0,0,0,125461.93962170255,0.0,0.0,0.0,0,0,0,282289.36414952413,0.0,0.0,0.0,0,0,0,784137.1226355443,0.0,0.0,0.0,0.0,0.0,0,0.0,3136548.490545986,0.0,0.0,0.0,0.0,0.0,0.0,11216825.36571089,0.0,0.0,21371.780590807237,0.0,1307997.1689208325,612662.4904807885,20676147.142896224,0.0,1885.8188608344672,989535.8849633033,0.0,5948706.520971481,1191947.4559451176,31440953.664100807,0.0,3502.472127435356,1948659.7886786633,300.2132590544693,15599413.27992246,1197251.1425058027,43395650.42996569,0.0,3502.472127435356,1999629.3780377198,300.2132590544693,31817381.64320079,0.0,0.0,0.0,0.0,22554.595553257728,1145216.9909192878,5959863.63589402,6902530.917054553,7242855.075429011,7497090.199943881,0.0,0.0,0.0,0.0,440000.0,2583000.0,4472000.0,11968000.0,16323600.0,22038600.0,0.0,0.0,0.0,0.0,3465.0602321163597,11192.368243155503,24048.56829569493,65987.2627595093,103372.15595393436,143895.0325982413,0.09541651762034625,0.09824441520964095,0.10553612365884806,0.09493671330812414,0.08204108644425635,0.0600384932292439,0.04459195040032354,0.04540923945524621,0.04167057595684224,0.03278246304173484,17044.9,17044.9,15898.551708710753,13201.40956605694,10739.517169290915,5993.108792803398,4344.034191213002,5133.62368183479,6235.447831933956,6598.371881752205
125,7841.371226488683,0.0,0.0,0.0,0,0,0,31365.484905571528,0.0,0.0,0.0,0,0,0,125461.93962168231,0.0,0.0,0.0,0,0,0,264203.6939155616,0.0,0.0,18085.669683902484,0,0,0,729362.0079509257,0.0,0.0,0.0,0.0,54775.11406751418,0,0.0,2509448.5534200086,0.0,0.0,2001.4582086824407,0.0,625098.4792036538,0.0,8505784.798269285,0.0,0.0,2001.4582086824407,0.0,4038407.6878834637,0.0,17319462.95157156,0.0,0.0,2001.4582086824407,0.0,10907472.106467051,1601.1594909124265,29324111.524990615,0.0,0.0,40747.72237440161,0.0,20818316.002350006,1601.1594909124265,43447356.77348916,0.0,0.0,132506.49765659566,85062.96671896768,34747183.574143894,0.0,0.0,0.0,0.0,11087.929075281825,392247.5920504028,1550157.453455995,3495743.4754083822,5982407.62001839,6399245.533037684,0.0,0.0,0.0,0.0,0.0,384000.0,6544000.0,8575400.0,8733400.0,12726400.0,0.0,0.0,0.0,0.0,217.9817087070285,2973.8043959238335,22758.693116932853,40401.70387767842,53413.66941294961,69596.23882872019,0.09551575192896587,0.07772786424139826,0.06696395377637025,0.06723861195833722,0.06811866448700706,0.03933969019892296,0.030457546958609295,0.02163155306336501,0.023098563183626332,0.02550375647113421,17253.2,17253.2,17253.2,17835.99242860362,21816.025370734467,18895.95071880221,17783.790674861335,18824.404608372708,17661.852870268067,15630.935721948483
140,7841.371226351353,0.0,0.0,0.0,0,0,0,31365.484905291196,0.0,0.0,0.0,0,0,0,125461.93962217859,0.0,0.0,0.0,0,0,0,282289.3641486399,0.0,0.0,0.0,0,0,0,784137.1226367328,0.0,0.0,0.0,0.0,0.0,0,0.0,3136548.490545304,0.0,0.0,0.0,0.0,0.0,0.0,12338543.659299808,0.0,0.0,21507.461469639402,186142.90012128744,0.0,0.0,25460229.041963104,0.0,0.0,279823.03527595545,2488883.7088871305,0.0,0.0,42164305.939364284,0.0,0.0,732060.9365132673,7194596.00805633,93814.62548897795,16726.262657058476,61176886.41998855,0.0,15310.43165013325,1604014.2026254192,13768179.51633033,1832600.1151336501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43653.75115262332,1564639.467447393,2186242.033031632,0.0,0.0,0.0,0.0,0.0,1822000.0,4298000.0,5619400.0,10599800.0,13919800.0,0.0,0.0,0.0,0.0,988.7761218736509,7713.536585533494,30206.14820491478,55062.47284644684,94461.66654645368,124798.05909593894,0.10599342214721108,0.10216068894340748,0.10422909072459108,0.10756429686136411,0.11565438596459993,0.1327188626580024,0.1562984377834154,0.16105529719020248,0.16526122713833669,0.16829081289249456,11334.293962235895,11078.75017794591,10922.343368856575,11426.834310723314,12501.74425304658,11897.618415273279,10660.176185467835,10547.942836992042,9374.021116246859,8430.376896678023
280,7841.371226226614,0.0,0.0,0.0,0,0,0,31365.484905481186,0.0,0.0,0.0,0,0,0,125461.93962146353,0.0,0.0,0.0,0,0,0,282289.36414924916,0.0,0.0,0.0,0,0,0,783781.8827444835,0.0,0.0,355.24054867124295,0.0,0.0,0,0.0,3132845.9102954823,0.0,0.0,3702.580248699336,0.0,0.0,0.0,12400324.699191932,0.0,0.0,28319.664396776305,117549.59726758269,0.0,3402.3516797523275,25788698.40903627,4202.905189316348,0.0,491770.3476299155,1919682.0265615317,21179.99248961369,3402.3516797523275,39363019.46348956,4202.905189316348,0.0,2598935.381487207,6470054.9447191125,1745157.9380367137,85159.4191739316,51631959.68772131,4302.976284773392,4085.501432806138,6504257.015578044,12827566.840619441,7356380.97072653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465189.50822629797,1413782.582684273,1461801.0362173421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839200.0,6757400.0,12515600.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.8422545763897,30464.631438087978,83644.26479195479,125918.70077190499,0.050312756742431027,0.043711207511040844,0.05862370288938318,0.0794534302679287,0.10820843183812469,0.126334615911432,0.15521749722222314,0.16809887785805327,0.17072437113471908,0.16946120349765229,22514.4,22489.423369507396,20741.950687566565,18796.835444971945,17716.821957474094,20348.001585212423,15960.358511747068,11974.806746191585,9208.375536022262,7601.904145061592
281,7841.371226245108,0.0,0.0,0.0,0,0,0,31365.484905403035,0.0,0.0,0.0,0,0,0,125461.93962161583,0.0,0.0,0.0,0,0,0,282289.3641490167,0.0,0.0,0.0,0,0,0,784137.1226366555,0.0,0.0,0.0,0.0,0.0,0,0.0,3132845.9102963773,0.0,0.0,3702.580248699336,0.0,0.0,0.0,12384126.622466318,0.0,0.0,28319.664396776305,133747.73309373582,0.0,3402.3516797523275,24783323.838944256,4202.905189316348,0.0,644434.3792749714,2747240.3093879153,46332.09946374816,3402.3516797523275,38080110.66951042,4202.905189316348,0.0,3181413.1310111284,7738117.598776932,1177526.0755522295,85159.4191739316,50451672.98686494,4302.976284773392,700.4966749364397,7371622.961803212,14140484.871520592,6359766.273419518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187966.54370774122,1403981.7401816729,1461801.0362173421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692000.0,5900200.0,12899600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27009.725370750697,79526.75623473388,119331.25551870673,0.10969471068175948,0.09990264703990176,0.09643522728325543,0.11050919349882345,0.12453769806147266,0.1414951889797531,0.1620980329778385,0.17777594848685532,0.18022292919929658,0.17806198230346879,22514.4,22514.4,23187.90728224427,22843.846941166907,19784.688381470896,15886.206828474236,15055.059446965026,11537.80198420482,8897.556707267748,7355.389550842915
286,7841.371226460093,0.0,0.0,0.0,0,0,0,31365.484905508903,0.0,0.0,0.0,0,0,0,125461.93962208525,0.0,0.0,0.0,0,0,0,282289.3641483671,0.0,0.0,0.0,0,0,0,784137.1226370883,0.0,0.0,0.0,0.0,0.0,0,0.0,3136548.490545093,0.0,0.0,0.0,0.0,0.0,0.0,11992501.38311473,0.0,672.2317634904911,33948.93048901731,0.0,519071.4505607993,0.0,23817702.35777429,0.0,3402.400667507155,190736.90181162738,0.0,4217094.968215842,0.0,39874355.68942563,0.0,3402.400667507155,1084160.3390884623,178193.44644769072,9044662.302153768,30845.47800712301,58799119.76280682,100.0710954570443,3402.400667507155,2173531.894413627,1154766.1995669163,16251944.068373373,0.0,0.0,0.0,0.0,0.0,86220.46675918018,645028.9452792101,1109294.1495098956,2324252.1223127153,3917365.6313614594,0.0,0.0,0.0,0.0,0.0,313200.0,3383000.0,8668200.0,15469600.0,20170000.0,0.0,0.0,0.0,0.0,2035.9647758274923,10816.849305390413,45601.002160737415,91902.97148326847,127948.90691950514,164625.18593049163,0.12258330892044605,0.12278212104987492,0.1284410832829405,0.1206867452792881,0.11825721643065151,0.10933365884274847,0.09984700155725397,0.08615132613668618,0.09168956036045403,0.09726406986150131,15127.053328650089,15953.60726229631,16300.52882311682,16150.01201485571,16387.774741657904,14981.046810597127,12583.537953138397,12283.743192144531,10896.300370262234,9445.255071377185
290,7841.371226533378,0.0,0.0,0.0,0,0,0,31365.484905657715,0.0,0.0,0.0,0,0,0,105462.50423183717,2448.8736409537237,0.0,17550.561852708746,0,0,0,204867.38875512287,4403.025620006019,0.0,73018.9498106656,0,0,0,487713.9358676601,0.0,0.0,4403.025620006019,0.0,292020.1618922584,0,0.0,1701818.7609711492,6606.331395568878,0.0,188763.5324086625,0.0,1239359.904238544,16580.613373682652,7919565.255060303,186327.83597719015,104429.39036003007,972330.9784484039,26117.867913776918,3320842.3382436107,40427.917760584125,20816372.979120795,186327.83597719015,123684.30135285326,1583584.8251145354,77953.10563117784,5400585.497284109,308995.1749164186,35737594.74948504,186327.83597719015,124785.05701685061,2577564.4097440084,77953.10563117784,11171556.209881444,575085.5359839287,53030105.01862365,314714.6103071658,124785.05701685061,3803786.0882584727,79654.26996514709,20485582.653916907,0.0,0.0,0.0,0.0,0.0,55799.47955623058,1301059.6055932562,3908146.4595815134,8003683.874446681,12196611.210348433,0.0,0.0,0.0,0.0,0.0,303200.0,1299000.0,4258000.0,5748200.0,9435600.0,0.0,0.0,0.0,0.0,0.0,7954.9005055904445,25344.45561535581,56817.89445990354,83703.50968759683,118384.51017190744,0.07671598949712835,0.09463420118200466,0.12334201688947931,0.1011040264524749,0.06462470164939507,0.07847338546527428,0.09324103246766723,0.08383507746318536,0.07055583951189726,0.0625684802041244,12633.7,12636.947355621625,12647.946422442112,12650.351378916645,12367.5294606378,9224.221367048323,7334.844966911623,7414.640435223873,8080.786632555886,7981.319701127736
318,7841.371226423079,0.0,0.0,0.0,0,0,0,31365.484905301906,0.0,0.0,0.0,0,0,0,125461.93962162748,0.0,0.0,0.0,0,0,0,282289.3641498493,0.0,0.0,0.0,0,0,0,761692.0643034726,0.0,0.0,0.0,0.0,22445.057525689386,0,0.0,2947091.18577843,0.0,0.0,67.81809725391423,0.0,189389.476990347,1601.1594909124265,9935674.75256261,0.0,0.0,38372.89749310198,0.0,2570545.1775550963,15632.606034154276,19745040.113352668,0.0,0.0,193875.40812755193,0.0,8274389.609946929,19514.266909080372,30951664.768152602,0.0,0.0,678550.8598119341,183749.82311337817,18351297.382873107,20114.70629283543,43633867.36919265,0.0,0.0,1286776.0874053198,487541.58693658194,32985415.464122616,7841.371226423079,31365.484905301906,119194.30390418338,249990.6302889046,580317.2207190891,2067395.5729906198,4826486.111298544,5807962.21431674,6942417.362865374,7311855.402871217,0.0,0.0,0.0,0.0,0.0,476000.0,3846000.0,7597000.0,11924400.0,14953400.0,0.0,0.0,0.0,0.0,0.0,2278.7391253816577,16992.125590101477,32609.49269533353,47002.99664788232,66326.48003966859,0.03570855492887878,0.039707256541159856,0.04785422038514436,0.04792708794797726,0.04809115413116477,0.049229847449225074,0.04571734268351559,0.042369736041507365,0.04004447129844545,0.03450763733576988,897.3,3536.20341439416,4158.385359022371,4087.3774776976643,4264.144717090557,5285.397064512335,9198.452569448655,10521.26576067118,10815.918188121832,11382.515829594879
